,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
2089,6,4,,1000660,,309465.136926,2397160.017689,309489.221923,2397181.323648,,,,32.163839,0.846958,
2090,6,4,,1000662,,309530.907495,2397206.334991,309489.221923,2397181.323648,,,,48.736094,1.0526879999999998,
2091,6,4,,1000663,,309579.077489,2397205.408645,309612.425946,2397226.714604,,,,39.636354,0.9948485,
2092,6,4,,1000664,,309699.502474,2397223.935566,309715.250357,2397245.241525,,,,26.509835,0.640143,
2093,6,4,,1000665,,309729.145547,2397268.400176,309743.967084,2397288.779789,,,,25.294742,0.6391485,
2094,6,4,,1000666,,309766.199389,2397319.349208,309776.389195,2397346.213243,,,,28.821557,0.3574635,
2095,6,4,,1000667,,309776.389195,2397346.213243,309791.210732,2397366.592856,,,,25.243926000000002,0.6262295,
2096,6,4,,1000668,,309795.842462,2397369.371894,309818.074767,2397403.646697,,,,40.971666,0.6045039999999999,
2097,6,4,,1000671,,309818.074767,2397403.646697,309865.318415,2397443.479577,,,,61.846185,0.86154125,
2098,6,4,,1000673,,309906.077641,2397452.743037,309892.18245,2397428.65804,,,,27.915777,0.5199075,
2099,6,5,,1000676,,310892.13643,2397402.577672,310872.699361,2397383.140602,,,,27.507436,0.7797959999999999,
2100,6,5,,1000680,,310813.66826,2397280.916013,310838.14457,2397350.025594,,,,73.385971,0.318339125,
2101,6,5,,1000682,,310785.592492,2397210.366648,310800.710213,2397252.840245,,,,45.157878999999994,0.35584899999999997,
2102,6,5,,1000686,,310714.323236,2397223.324695,310776.953795,2397206.767191,,,,64.831514,1.7775093124999999,
2103,6,5,,1000687,,310710.003888,2397226.204261,310699.205515,2397229.803718,,,,11.392623,1.906778,
2104,6,5,,1000692,,310856.032379,2396603.794284,310895.007939,2396644.848541,,,,56.76287100000001,0.6729439375,
2105,6,5,,1000695,,309906.077641,2397452.743037,309925.530907,2397520.366298,,,,70.58573,0.22011540625,
2106,6,5,,1000696,,309925.530907,2397520.366298,309942.205136,2397523.145336,,,,16.948508,1.398473,
2107,6,5,,1000697,,309942.205136,2397523.145336,309954.247635,2397531.482451,,,,14.648707,0.9666705,
2108,6,5,,1000699,,309954.247635,2397571.31533,309957.026673,2397538.893219,,,,32.544568999999996,3.047878,
2109,5,5,,1000701,,310008.902051,2397609.295518,309955.173981,2397579.652445,,,,61.578274,1.0416695,
2110,6,6,,1000702,,311105.944198,2397566.712928,311074.988865,2397555.194664,,,,33.088967,1.1969835,
2111,6,6,,1000703,,311056.271686,2397534.317811,311038.274399,2397514.16085,,,,27.057906000000003,0.7338575,
2112,6,6,,1000705,,311008.758849,2397490.404431,311036.834616,2397507.681827,,,,33.025258,1.01630325,
2113,6,6,,1000706,,310985.722322,2397493.283997,310969.164818,2397474.566819,,,,24.993127,0.7252865,
2114,6,6,,1000708,,310926.691221,2397439.292137,310953.327206,2397464.488338,,,,36.673179999999995,0.81728325,
2115,6,6,,1000709,,310923.811655,2397430.653439,310907.254151,2397413.376044,,,,23.985088,0.7540739999999999,
2116,6,6,,1000714,,310927.227736,2396674.989641,310981.793521,2396759.176853,,,,100.751711,0.49077496875000004,
2117,6,6,,1000717,,310981.793521,2396759.176853,310989.588633,2396822.057424,,,,63.621238,0.086080125,
