,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
7906,3,4,,1001353,,309019.052705,2399615.221702,308899.911009,2399448.650597,,,,205.253723,0.59820125,
7907,3,4,,1001354,,308963.720161,2399581.543973,308891.771841,2399443.375621,,,,156.450987,0.450048,
7908,4,4,,1001355,,309048.156257,2399567.246597,309046.448513,2399509.700805,,,,57.571126,0.0296675,
7909,4,4,,1001357,,309053.656193,2399429.748997,309056.643809,2399342.183013,,,,87.616994,3.1081425,
7910,4,4,,1001358,,309133.738241,2399480.151781,309121.479553,2399425.732229,,,,55.783179,0.221493,
7911,4,4,,1001359,,309060.479233,2398857.734853,309075.778529,2398914.531109,,,,58.831983,0.255572,
7912,4,4,,1001360,,309459.246177,2399170.167301,309470.686305,2399056.742597,,,,114.044865,3.055453,
7913,4,4,,1001361,,309470.686305,2399056.742597,309492.686337,2398981.245061,,,,78.637647,2.858201,
7914,4,4,,1001362,,309269.683233,2399187.757061,309261.374113,2399073.505605,,,,114.553205,0.072599,
7915,4,4,,1001364,,309759.111873,2399259.187749,309491.847041,2399287.527365,,,,268.841777,1.676753125,
7916,4,4,,1001365,,309784.470113,2399480.004037,309923.755906,2399440.254437,,,,144.99275599999999,1.814209,
7917,4,4,,1001366,,309706.591201,2399572.722341,309880.031202,2399517.994885,,,,182.14861299999998,1.884321,
7918,4,4,,1001368,,309667.621473,2399390.666821,309750.123265,2399377.005125,,,,83.698522,1.7179012500000002,
7919,4,5,,1001369,,310429.623202,2398721.250885,310486.904738,2398789.504901,,,,89.332243,0.6756835,
7920,4,5,,1001370,,310006.625474,2398852.242085,310175.843778,2398771.753893,,,,187.717179,2.009251,
7921,4,5,,1001371,,310175.843778,2398771.753893,310256.376226,2398715.750949,,,,98.191835,2.1871575,
7922,4,5,,1001372,,310740.780578,2398813.003173,310753.031682,2398847.006501,,,,36.172494,0.364915,
7923,4,5,,1001373,,310634.342786,2398803.058085,310625.515906,2398738.109381,,,,65.602759,0.136525,
7924,4,5,,1001374,,310559.311074,2398676.247749,310622.092802,2398736.499461,,,,87.016228,0.8060095,
7925,4,5,,1001375,,310622.092802,2398736.499461,310631.717378,2398804.753349,,,,68.961138,0.1423065,
7926,4,5,,1001376,,310836.314082,2398832.005477,310755.781602,2398853.743397,,,,83.69368399999999,1.8395005,
7927,4,5,,1001377,,310417.34477,2398906.996389,310381.453954,2398902.504997,,,,36.170753,1.4463325,
7928,4,5,,1001378,,310497.904578,2398869.995717,310538.782786,2398923.248677,,,,67.133491,0.6546765000000001,
7929,4,5,,1001379,,310430.293634,2398970.204261,310493.876034,2398942.498341,,,,69.473783,1.990955,
7930,4,5,,1001380,,310415.969826,2399177.000805,310410.470434,2399118.493221,,,,58.765473,0.0937385,
7931,4,5,,1001381,,310521.03181,2399163.498405,310620.329986,2399152.734149,,,,99.880372,1.6780629999999999,
7932,4,5,,1001382,,310113.406018,2399223.997381,309998.78973,2399235.376069,,,,115.184019,1.666787,
7933,4,5,,1001384,,310250.312514,2399349.752997,310242.445378,2399226.467077,,,,123.631417,0.04550774999999999,
7934,4,5,,1001385,,310234.156578,2399349.505605,310135.404834,2399352.229253,,,,98.854203,1.6137695,
7935,4,5,,1001386,,310019.220194,2399367.998789,310076.62541,2399355.005509,,,,58.930198,1.8042605,
7936,4,5,,1001388,,310271.157186,2399404.504677,310243.657698,2399403.253381,,,,27.566282,1.5441315,
7937,4,5,,1001389,,310755.217858,2399481.750725,310823.155458,2399142.255301,,,,346.23121000000003,2.9417185000000003,
7938,4,5,,1001392,,310757.793922,2399483.548325,310825.785026,2399144.927397,,,,345.382363,2.941943125,
7939,4,5,,1001393,,310328.686146,2398850.993413,310308.281506,2398812.754949,,,,43.342006,0.49018,
7940,4,5,,1001395,,310389.84525,2399238.751013,310382.652962,2399344.589669,,,,106.13950700000001,3.0618765000000003,
7941,4,5,,1001402,,310723.937122,2399153.997285,310363.538914,2399195.595237,,,,362.810926,1.6755223671875,
7942,4,6,,1001404,,311610.123171,2398702.494757,311518.687619,2398660.255717,,,,100.81194099999999,1.12050325,
7943,4,6,,1001405,,311805.439235,2398585.499333,311935.154403,2398710.251077,,,,180.10629,0.803404,
7944,4,6,,1001406,,311837.187395,2398861.993221,311805.562915,2398794.743077,,,,74.413219,0.437368,
7945,4,6,,1001407,,311813.102659,2398941.841509,311790.988835,2398885.479621,,,,60.566886999999994,0.352809,
7946,4,6,,1001409,,311686.531139,2398892.256997,311672.905059,2398960.496709,,,,69.67222199999999,2.9426354999999997,
7947,4,6,,1001410,,311686.531139,2398892.256997,311712.435619,2398858.006341,,,,42.960164,2.4915855000000002,
7948,4,6,,1001411,,311902.531107,2399063.228165,311846.351907,2398980.179397,,,,100.53321600000001,0.5996915,
7949,4,6,,1001412,,311847.032259,2399093.250917,311752.873731,2399120.255685,,,,98.123378,1.851235,
7950,4,6,,1001415,,310922.250115,2399131.750213,311070.009123,2399147.678565,,,,148.721868,1.463806875,
7951,4,6,,1001416,,311521.313955,2399152.993413,311526.813827,2399227.998629,,,,75.230563,0.0409505,
7952,4,6,,1001418,,311657.780323,2399052.001637,311605.998659,2399165.244485,,,,124.809434,2.7347825,
7953,4,6,,1001420,,311158.374915,2399186.749317,311080.334467,2399138.763045,,,,91.624377,0.982237,
7954,4,6,,1001422,,311526.813827,2399227.998629,311391.626051,2399160.995845,,,,150.955621,1.105527,
7955,4,6,,1001423,,311669.803459,2399001.947237,311644.713187,2399096.007109,,,,97.620386,2.8733874999999998,
7956,4,6,,1001424,,311644.713187,2399096.007109,311608.166179,2399165.893253,,,,78.869715,2.6621955,
7957,4,6,,1001425,,311602.552355,2399193.045733,311602.904195,2399228.715205,,,,35.676084,0.0288115,
7958,4,6,,1001426,,311600.375075,2399192.496613,311601.406275,2399250.245637,,,,57.774332,0.0245375,
7959,4,6,,1001427,,311395.874723,2399205.998981,311398.611267,2399308.644325,,,,102.699151,0.021862,
7960,4,6,,1001430,,311285.312803,2399331.754629,311364.373955,2399487.250597,,,,174.610954,0.45591000000000004,
7961,4,6,,1001431,,311476.591555,2399517.628197,311537.717283,2399516.001445,,,,61.147382,1.5970265,
7962,4,6,,1001432,,311661.905219,2399472.249605,311600.537155,2399475.868357,,,,61.474666,1.629696,
